ticker,name,keyword,holdingQty,buyPrice,snapshotDate
475400,씨메스,씨메스,0,0,2024-12-31
451800,한화리츠,한화리츠,0,0,2024-12-31
110790,크리스에프앤씨,크리스에프앤씨,0,0,2024-12-31
006890,태경케미컬,태경케미컬,0,0,2024-12-31
377450,리파인,리파인,0,0,2024-12-31
304100,솔트룩스,솔트룩스,0,0,2024-12-31
123860,아나패스,아나패스,0,0,2024-12-31
005430,한국공항,한국공항,0,0,2024-12-31
315640,딥노이드,딥노이드,0,0,2024-12-31
052400,코나아이,코나아이,0,0,2024-12-31
000430,대원강업,대원강업,0,0,2024-12-31
290650,엘앤씨바이오,엘앤씨바이오,0,0,2024-12-31
007810,코리아써키트,코리아써키트,0,0,2024-12-31
144510,지씨셀,지씨셀,0,0,2024-12-31
089980,상아프론테크,상아프론테크,0,0,2024-12-31
003960,사조대림,사조대림,0,0,2024-12-31
008060,대덕,대덕,0,0,2024-12-31
140410,메지온,메지온,0,0,2024-12-31
243070,휴온스,휴온스,0,0,2024-12-31
204270,제이앤티씨,제이앤티씨,0,0,2024-12-31
077360,덕산하이메탈,덕산하이메탈,0,0,2024-12-31
108380,대양전기공업,대양전기공업,0,0,2024-12-31
377740,바이오노트,바이오노트,0,0,2024-12-31
347850,디앤디파마텍,디앤디파마텍,0,0,2024-12-31
097230,HJ중공업,HJ중공업,0,0,2024-12-31
389650,넥스트바이오메디컬,넥스트바이오메디컬,0,0,2024-12-31
009160,SIMPAC,SIMPAC,0,0,2024-12-31
002240,고려제강,고려제강,0,0,2024-12-31
243840,신흥에스이씨,신흥에스이씨,0,0,2024-12-31
232140,와이씨,와이씨,0,0,2024-12-31
007390,네이처셀,네이처셀,0,0,2024-12-31
487570,HS효성,HS효성,0,0,2024-12-31
030610,교보증권,교보증권,0,0,2024-12-31
097520,엠씨넥스,엠씨넥스,0,0,2024-12-31
263720,디앤씨미디어,디앤씨미디어,0,0,2024-12-31
003470,유안타증권,유안타증권,0,0,2024-12-31
222800,심텍,심텍,0,0,2024-12-31
126700,하이비젼시스템,하이비젼시스템,0,0,2024-12-31
015890,태경산업,태경산업,0,0,2024-12-31
272550,삼양패키징,삼양패키징,0,0,2024-12-31
060250,NHN KCP,NHN KCP,0,0,2024-12-31
123890,한국자산신탁,한국자산신탁,0,0,2024-12-31
092730,네오팜,네오팜,0,0,2024-12-31
001940,KISCO홀딩스,KISCO홀딩스,0,0,2024-12-31
453450,그리드위즈,그리드위즈,0,0,2024-12-31
088260,이리츠코크렙,이리츠코크렙,0,0,2024-12-31
068240,다원시스,다원시스,0,0,2024-12-31
025980,아난티,아난티,0,0,2024-12-31
003200,일신방직,일신방직,0,0,2024-12-31
064550,바이오니아,바이오니아,0,0,2024-12-31
036810,에프에스티,에프에스티,0,0,2024-12-31
101360,에코앤드림,에코앤드림,0,0,2024-12-31
025860,남해화학,남해화학,0,0,2024-12-31
009290,광동제약,광동제약,0,0,2024-12-31
078160,메디포스트,메디포스트,0,0,2024-12-31
400760,NH올원리츠,NH올원리츠,0,0,2024-12-31
418550,제이오,제이오,0,0,2024-12-31
069080,웹젠,웹젠,0,0,2024-12-31
475560,더본코리아,더본코리아,0,0,2024-12-31
016800,퍼시스,퍼시스,0,0,2024-12-31
060150,인선이엔티,인선이엔티,0,0,2024-12-31
290740,액트로,액트로,0,0,2024-12-31
025320,시노펙스,시노펙스,0,0,2024-12-31
034830,한국토지신탁,한국토지신탁,0,0,2024-12-31
051360,토비스,토비스,0,0,2024-12-31
001500,현대차증권,현대차증권,0,0,2024-12-31
160190,하이젠알앤엠,하이젠알앤엠,0,0,2024-12-31
451760,컨텍,컨텍,0,0,2024-12-31
009580,무림P&P,무림P&P,0,0,2024-12-31
251370,와이엠티,와이엠티,0,0,2024-12-31
297090,씨에스베어링,씨에스베어링,0,0,2024-12-31
264900,크라운제과,크라운제과,0,0,2024-12-31
464080,에스오에스랩,에스오에스랩,0,0,2024-12-31
200130,콜마비앤에이치,콜마비앤에이치,0,0,2024-12-31
027410,BGF,BGF,0,0,2024-12-31
372320,큐로셀,큐로셀,0,0,2024-12-31
047560,이스트소프트,이스트소프트,0,0,2024-12-31
009680,모토닉,모토닉,0,0,2024-12-31
237880,클리오,클리오,0,0,2024-12-31
204620,글로벌텍스프리,글로벌텍스프리,0,0,2024-12-31
214370,케어젠,케어젠,0,0,2024-12-31
394280,오픈엣지테크놀로지,오픈엣지테크놀로지,0,0,2024-12-31
002170,삼양통상,삼양통상,0,0,2024-12-31
003000,부광약품,부광약품,0,0,2024-12-31
094360,칩스앤미디어,칩스앤미디어,0,0,2024-12-31
143240,사람인,사람인,0,0,2024-12-31
058430,포스코스틸리온,포스코스틸리온,0,0,2024-12-31
079430,현대리바트,현대리바트,0,0,2024-12-31
424960,스마트레이더시스템,스마트레이더시스템,0,0,2024-12-31
010100,한국무브넥스,한국무브넥스,0,0,2024-12-31
054950,제이브이엠,제이브이엠,0,0,2024-12-31
036830,솔브레인홀딩스,솔브레인홀딩스,0,0,2024-12-31
230240,에치에프알,에치에프알,0,0,2024-12-31
249420,일동제약,일동제약,0,0,2024-12-31
032500,케이엠더블유,케이엠더블유,0,0,2024-12-31
000520,삼일제약,삼일제약,0,0,2024-12-31
278280,천보,천보,0,0,2024-12-31
012030,DB,DB,0,0,2024-12-31
080160,모두투어,모두투어,0,0,2024-12-31
000320,노루홀딩스,노루홀딩스,0,0,2024-12-31
091120,이엠텍,이엠텍,0,0,2024-12-31
404990,신한서부티엔디리츠,신한서부티엔디리츠,0,0,2024-12-31
111110,호전실업,호전실업,0,0,2024-12-31
004700,조광피혁,조광피혁,0,0,2024-12-31
001790,대한제당,대한제당,0,0,2024-12-31
448730,삼성FN리츠,삼성FN리츠,0,0,2024-12-31
130660,한전산업,한전산업,0,0,2024-12-31
272110,케이엔제이,케이엔제이,0,0,2024-12-31
019170,신풍제약,신풍제약,0,0,2024-12-31
014580,태경비케이,태경비케이,0,0,2024-12-31
026890,스틱인베스트먼트,스틱인베스트먼트,0,0,2024-12-31
023910,대한약품,대한약품,0,0,2024-12-31
054450,텔레칩스,텔레칩스,0,0,2024-12-31
117580,대성에너지,대성에너지,0,0,2024-12-31
016590,신대양제지,신대양제지,0,0,2024-12-31
003520,영진약품,영진약품,0,0,2024-12-31
377190,디앤디플랫폼리츠,디앤디플랫폼리츠,0,0,2024-12-31
002150,도화엔지니어링,도화엔지니어링,0,0,2024-12-31
003350,한국화장품제조,한국화장품제조,0,0,2024-12-31
033920,무학,무학,0,0,2024-12-31
314930,바이오다인,바이오다인,0,0,2024-12-31
015230,대창단조,대창단조,0,0,2024-12-31
001390,KG케미칼,KG케미칼,0,0,2024-12-31
099430,바이오플러스,바이오플러스,0,0,2024-12-31
002020,코오롱,코오롱,0,0,2024-12-31
006340,대원전선,대원전선,0,0,2024-12-31
161580,필옵틱스,필옵틱스,0,0,2024-12-31
001250,GS글로벌,GS글로벌,0,0,2024-12-31
060370,LS마린솔루션,LS마린솔루션,0,0,2024-12-31
001230,동국홀딩스,동국홀딩스,0,0,2024-12-31
405100,큐알티,큐알티,0,0,2024-12-31
336570,원텍,원텍,0,0,2024-12-31
078520,에이블씨엔씨,에이블씨엔씨,0,0,2024-12-31
003280,흥아해운,흥아해운,0,0,2024-12-31
123410,코리아에프티,코리아에프티,0,0,2024-12-31
226320,잇츠한불,잇츠한불,0,0,2024-12-31
058650,세아홀딩스,세아홀딩스,0,0,2024-12-31
030210,다올투자증권,다올투자증권,0,0,2024-12-31
063160,종근당바이오,종근당바이오,0,0,2024-12-31
452260,한화갤러리아,한화갤러리아,0,0,2024-12-31
228670,레이,레이,0,0,2024-12-31
011930,신성이엔지,신성이엔지,0,0,2024-12-31
052710,아모텍,아모텍,0,0,2024-12-31
100250,진양홀딩스,진양홀딩스,0,0,2024-12-31
071840,롯데하이마트,롯데하이마트,0,0,2024-12-31
226400,오스테오닉,오스테오닉,0,0,2024-12-31
037710,광주신세계,광주신세계,0,0,2024-12-31
046440,KG모빌리언스,KG모빌리언스,0,0,2024-12-31
054050,농우바이오,농우바이오,0,0,2024-12-31
092230,KPX홀딩스,KPX홀딩스,0,0,2024-12-31
004980,성신양회,성신양회,0,0,2024-12-31
005720,넥센,넥센,0,0,2024-12-31
000140,하이트진로홀딩스,하이트진로홀딩스,0,0,2024-12-31
102460,이연제약,이연제약,0,0,2024-12-31
001130,대한제분,대한제분,0,0,2024-12-31
007570,일양약품,일양약품,0,0,2024-12-31
060720,KH바텍,KH바텍,0,0,2024-12-31
015860,일진홀딩스,일진홀딩스,0,0,2024-12-31
044820,코스맥스비티아이,코스맥스비티아이,0,0,2024-12-31
228850,레이언스,레이언스,0,0,2024-12-31
019680,대교,대교,0,0,2024-12-31
000860,강남제비스코,강남제비스코,0,0,2024-12-31
194700,노바렉스,노바렉스,0,0,2024-12-31
234080,JW생명과학,JW생명과학,0,0,2024-12-31
007210,벽산,벽산,0,0,2024-12-31
179290,엠아이텍,엠아이텍,0,0,2024-12-31
432320,KB스타리츠,KB스타리츠,0,0,2024-12-31
004710,한솔테크닉스,한솔테크닉스,0,0,2024-12-31
013570,디와이,디와이,0,0,2024-12-31
317330,덕산테코피아,덕산테코피아,0,0,2024-12-31
003720,삼영,삼영,0,0,2024-12-31
048410,현대바이오,현대바이오,0,0,2024-12-31
003380,하림지주,하림지주,0,0,2024-12-31
016450,한세예스24홀딩스,한세예스24홀딩스,0,0,2024-12-31
123330,제닉,제닉,0,0,2024-12-31
108860,셀바스AI,셀바스AI,0,0,2024-12-31
095570,AJ네트웍스,AJ네트웍스,0,0,2024-12-31
293480,하나제약,하나제약,0,0,2024-12-31
210980,SK디앤디,SK디앤디,0,0,2024-12-31
037560,LG헬로비전,LG헬로비전,0,0,2024-12-31
222080,씨아이에스,씨아이에스,0,0,2024-12-31
001510,SK증권,SK증권,0,0,2024-12-31
298690,에어부산,에어부산,0,0,2024-12-31
171090,선익시스템,선익시스템,0,0,2024-12-31
462520,조선내화,조선내화,0,0,2024-12-31
108490,로보티즈,로보티즈,0,0,2024-12-31
339770,교촌에프앤비,교촌에프앤비,0,0,2024-12-31
028100,동아지질,동아지질,0,0,2024-12-31
041830,인바디,인바디,0,0,2024-12-31
267290,경동도시가스,경동도시가스,0,0,2024-12-31
000540,흥국화재,흥국화재,0,0,2024-12-31
080220,제주반도체,제주반도체,0,0,2024-12-31
000020,동화약품,동화약품,0,0,2024-12-31
046890,서울반도체,서울반도체,0,0,2024-12-31
001780,알루코,알루코,0,0,2024-12-31
003070,코오롱글로벌,코오롱글로벌,0,0,2024-12-31
041190,우리기술투자,우리기술투자,0,0,2024-12-31
002100,경농,경농,0,0,2024-12-31
050890,쏠리드,쏠리드,0,0,2024-12-31
095720,웅진씽크빅,웅진씽크빅,0,0,2024-12-31
010960,삼호개발,삼호개발,0,0,2024-12-31
011280,태림포장,태림포장,0,0,2024-12-31
008350,남선알미늄,남선알미늄,0,0,2024-12-31
271980,제일약품,제일약품,0,0,2024-12-31
004970,신라교역,신라교역,0,0,2024-12-31
114810,한솔아이원스,한솔아이원스,0,0,2024-12-31
001520,동양,동양,0,0,2024-12-31
101530,해태제과식품,해태제과식품,0,0,2024-12-31
086670,비엠티,비엠티,0,0,2024-12-31
101160,월덱스,월덱스,0,0,2024-12-31
086980,쇼박스,쇼박스,0,0,2024-12-31
138490,코오롱ENP,코오롱ENP,0,0,2024-12-31
365340,성일하이텍,성일하이텍,0,0,2024-12-31
263600,덕우전자,덕우전자,0,0,2024-12-31
011500,한농화성,한농화성,0,0,2024-12-31
089470,HDC현대EP,HDC현대EP,0,0,2024-12-31
007860,서연,서연,0,0,2024-12-31
014280,금강공업,금강공업,0,0,2024-12-31
006840,AK홀딩스,AK홀딩스,0,0,2024-12-31
002900,TYM,TYM,0,0,2024-12-31
285490,노바텍,노바텍,0,0,2024-12-31
007160,사조산업,사조산업,0,0,2024-12-31
081000,일진다이아,일진다이아,0,0,2024-12-31
172670,에이엘티,에이엘티,0,0,2024-12-31
170920,엘티씨,엘티씨,0,0,2024-12-31
043150,바텍,바텍,0,0,2024-12-31
096760,JW홀딩스,JW홀딩스,0,0,2024-12-31
236200,슈프리마,슈프리마,0,0,2024-12-31
263860,지니언스,지니언스,0,0,2024-12-31
005010,휴스틸,휴스틸,0,0,2024-12-31
004560,현대비앤지스틸,현대비앤지스틸,0,0,2024-12-31
036800,나이스정보통신,나이스정보통신,0,0,2024-12-31
000050,경방,경방,0,0,2024-12-31
186230,그린플러스,그린플러스,0,0,2024-12-31
068290,삼성출판사,삼성출판사,0,0,2024-12-31
378850,화승알앤에이,화승알앤에이,0,0,2024-12-31
003120,일성아이에스,일성아이에스,0,0,2024-12-31
084680,이월드,이월드,0,0,2024-12-31
370090,퓨런티어,퓨런티어,0,0,2024-12-31
120240,대정화금,대정화금,0,0,2024-12-31
085660,차바이오텍,차바이오텍,0,0,2024-12-31
092790,넥스틸,넥스틸,0,0,2024-12-31
033530,SJG세종,SJG세종,0,0,2024-12-31
282880,코윈테크,코윈테크,0,0,2024-12-31
253590,네오셈,네오셈,0,0,2024-12-31
070960,모나용평,모나용평,0,0,2024-12-31
179900,유티아이,유티아이,0,0,2024-12-31
025900,동화기업,동화기업,0,0,2024-12-31
009270,신원,신원,0,0,2024-12-31
001270,부국증권,부국증권,0,0,2024-12-31
000680,LS네트웍스,LS네트웍스,0,0,2024-12-31
092200,디아이씨,디아이씨,0,0,2024-12-31
160980,싸이맥스,싸이맥스,0,0,2024-12-31
000700,유수홀딩스,유수홀딩스,0,0,2024-12-31
039840,디오,디오,0,0,2024-12-31
007110,일신석재,일신석재,0,0,2024-12-31
092220,KEC,KEC,0,0,2024-12-31
051500,CJ프레시웨이,CJ프레시웨이,0,0,2024-12-31
083420,그린케미칼,그린케미칼,0,0,2024-12-31
036540,SFA반도체,SFA반도체,0,0,2024-12-31
035000,HS애드,HS애드,0,0,2024-12-31
117730,티로보틱스,티로보틱스,0,0,2024-12-31
090470,제이스텍,제이스텍,0,0,2024-12-31
037270,YG PLUS,YG PLUS,0,0,2024-12-31
012610,경인양행,경인양행,0,0,2024-12-31
001460,BYC,BYC,0,0,2024-12-31
002460,HS화성,HS화성,0,0,2024-12-31
016710,대성홀딩스,대성홀딩스,0,0,2024-12-31
067900,와이엔텍,와이엔텍,0,0,2024-12-31
005950,이수화학,이수화학,0,0,2024-12-31
012320,경동인베스트,경동인베스트,0,0,2024-12-31
136490,선진,선진,0,0,2024-12-31
457550,우진엔텍,우진엔텍,0,0,2024-12-31
004140,동방,동방,0,0,2024-12-31
032190,다우데이타,다우데이타,0,0,2024-12-31
006220,제주은행,제주은행,0,0,2024-12-31
036010,아비코전자,아비코전자,0,0,2024-12-31
190510,나무가,나무가,0,0,2024-12-31
018470,조일알미늄,조일알미늄,0,0,2024-12-31
100700,세운메디칼,세운메디칼,0,0,2024-12-31
002450,삼익악기,삼익악기,0,0,2024-12-31
211270,AP위성,AP위성,0,0,2024-12-31
214390,경보제약,경보제약,0,0,2024-12-31
365590,하이딥,하이딥,0,0,2024-12-31
001380,SG글로벌,SG글로벌,0,0,2024-12-31
159010,아스플로,아스플로,0,0,2024-12-31
035600,KG이니시스,KG이니시스,0,0,2024-12-31
003580,HLB글로벌,HLB글로벌,0,0,2024-12-31
054210,이랜텍,이랜텍,0,0,2024-12-31
083310,엘오티베큠,엘오티베큠,0,0,2024-12-31
248170,샘표식품,샘표식품,0,0,2024-12-31
389260,대명에너지,대명에너지,0,0,2024-12-31
107590,미원홀딩스,미원홀딩스,0,0,2024-12-31
104460,디와이피엔에프,디와이피엔에프,0,0,2024-12-31
090850,현대이지웰,현대이지웰,0,0,2024-12-31
008040,사조동아원,사조동아원,0,0,2024-12-31
008250,이건산업,이건산업,0,0,2024-12-31
002620,제일파마홀딩스,제일파마홀딩스,0,0,2024-12-31
083500,에프엔에스테크,에프엔에스테크,0,0,2024-12-31
234690,녹십자웰빙,녹십자웰빙,0,0,2024-12-31
084850,아이티엠반도체,아이티엠반도체,0,0,2024-12-31
100130,동국S&C,동국S&C,0,0,2024-12-31
014530,극동유화,극동유화,0,0,2024-12-31
267850,아시아나IDT,아시아나IDT,0,0,2024-12-31
004310,현대약품,현대약품,0,0,2024-12-31
009520,포스코엠텍,포스코엠텍,0,0,2024-12-31
270870,뉴트리,뉴트리,0,0,2024-12-31
389500,에스비비테크,에스비비테크,0,0,2024-12-31
079980,휴비스,휴비스,0,0,2024-12-31
007540,샘표,샘표,0,0,2024-12-31
389020,자람테크놀로지,자람테크놀로지,0,0,2024-12-31
382900,범한퓨얼셀,범한퓨얼셀,0,0,2024-12-31
317400,자이에스앤디,자이에스앤디,0,0,2024-12-31
310200,애니플러스,애니플러스,0,0,2024-12-31
045100,한양이엔지,한양이엔지,0,0,2024-12-31
036580,팜스코,팜스코,0,0,2024-12-31
060280,큐렉소,큐렉소,0,0,2024-12-31
128820,대성산업,대성산업,0,0,2024-12-31
004150,한솔홀딩스,한솔홀딩스,0,0,2024-12-31
008260,NI스틸,NI스틸,0,0,2024-12-31
378340,필에너지,필에너지,0,0,2024-12-31
012690,모나리자,모나리자,0,0,2024-12-31
020120,키다리스튜디오,키다리스튜디오,0,0,2024-12-31
016740,두올,두올,0,0,2024-12-31
010820,퍼스텍,퍼스텍,0,0,2024-12-31
042520,한스바이오메드,한스바이오메드,0,0,2024-12-31
123690,한국화장품,한국화장품,0,0,2024-12-31
079370,제우스,제우스,0,0,2024-12-31
007980,TP,TP,0,0,2024-12-31
025820,이구산업,이구산업,0,0,2024-12-31
274090,켄코아에어로스페이스,켄코아에어로스페이스,0,0,2024-12-31
111380,동인기연,동인기연,0,0,2024-12-31
004960,한신공영,한신공영,0,0,2024-12-31
067830,세이브존I&C,세이브존I&C,0,0,2024-12-31
002700,신일전자,신일전자,0,0,2024-12-31
014160,대영포장,대영포장,0,0,2024-12-31
094480,갤럭시아머니트리,갤럭시아머니트리,0,0,2024-12-31
058860,KTis,KTis,0,0,2024-12-31
078350,한양디지텍,한양디지텍,0,0,2024-12-31
095500,미래나노텍,미래나노텍,0,0,2024-12-31
030530,원익홀딩스,원익홀딩스,0,0,2024-12-31
461030,아이엠비디엑스,아이엠비디엑스,0,0,2024-12-31
089850,유비벨록스,유비벨록스,0,0,2024-12-31
010660,화천기계,화천기계,0,0,2024-12-31
002990,금호건설,금호건설,0,0,2024-12-31
001360,삼성제약,삼성제약,0,0,2024-12-31
058850,KTcs,KTcs,0,0,2024-12-31
045970,코아시아,코아시아,0,0,2024-12-31
003780,진양산업,진양산업,0,0,2024-12-31
353810,이지바이오,이지바이오,0,0,2024-12-31
041650,상신브레이크,상신브레이크,0,0,2024-12-31
024090,디씨엠,디씨엠,0,0,2024-12-31
032560,황금에스티,황금에스티,0,0,2024-12-31
011000,진원생명과학,진원생명과학,0,0,2024-12-31
013360,일성건설,일성건설,0,0,2024-12-31
003610,방림,방림,0,0,2024-12-31
139990,아주스틸,아주스틸,0,0,2024-12-31
012800,대창,대창,0,0,2024-12-31
002720,국제약품,국제약품,0,0,2024-12-31
034590,인천도시가스,인천도시가스,0,0,2024-12-31
001750,한양증권,한양증권,0,0,2024-12-31
016090,대현,대현,0,0,2024-12-31
005740,크라운해태홀딩스,크라운해태홀딩스,0,0,2024-12-31
011330,유니켐,유니켐,0,0,2024-12-31
120030,조선선재,조선선재,0,0,2024-12-31
011150,CJ씨푸드,CJ씨푸드,0,0,2024-12-31
005960,동부건설,동부건설,0,0,2024-12-31
453860,에이에스텍,에이에스텍,0,0,2024-12-31
064800,포니링크,포니링크,0,0,2024-12-31
004830,덕성,덕성,0,0,2024-12-31
100790,미래에셋벤처투자,미래에셋벤처투자,0,0,2024-12-31
011810,STX,STX,0,0,2024-12-31
003480,한진중공업홀딩스,한진중공업홀딩스,0,0,2024-12-31
009200,무림페이퍼,무림페이퍼,0,0,2024-12-31
002210,동성제약,동성제약,0,0,2024-12-31
143160,아이디스,아이디스,0,0,2024-12-31
063170,서울옥션,서울옥션,0,0,2024-12-31
007280,한국특강,한국특강,0,0,2024-12-31
010040,한국내화,한국내화,0,0,2024-12-31
023800,인지컨트롤스,인지컨트롤스,0,0,2024-12-31
008700,아남전자,아남전자,0,0,2024-12-31
006490,인스코비,인스코비,0,0,2024-12-31
005800,신영와코루,신영와코루,0,0,2024-12-31
118990,모트렉스,모트렉스,0,0,2024-12-31
396690,미래에셋글로벌리츠,미래에셋글로벌리츠,0,0,2024-12-31
078020,LS증권,LS증권,0,0,2024-12-31
064290,인텍플러스,인텍플러스,0,0,2024-12-31
389470,인벤티지랩,인벤티지랩,0,0,2024-12-31
000850,화천기공,화천기공,0,0,2024-12-31
047400,유니온머티리얼,유니온머티리얼,0,0,2024-12-31
084730,팅크웨어,팅크웨어,0,0,2024-12-31
446070,유니드비티플러스,유니드비티플러스,0,0,2024-12-31
134380,미원화학,미원화학,0,0,2024-12-31
397030,에이프릴바이오,에이프릴바이오,0,0,2024-12-31
004440,삼일씨엔에스,삼일씨엔에스,0,0,2024-12-31
153710,옵티팜,옵티팜,0,0,2024-12-31
017900,광전자,광전자,0,0,2024-12-31
372170,윤성에프앤씨,윤성에프앤씨,0,0,2024-12-31
056080,유진로봇,유진로봇,0,0,2024-12-31
475960,토모큐브,토모큐브,0,0,2024-12-31
000230,일동홀딩스,일동홀딩스,0,0,2024-12-31
002780,진흥기업,진흥기업,0,0,2024-12-31
004060,SG세계물산,SG세계물산,0,0,2024-12-31
005160,동국산업,동국산업,0,0,2024-12-31
010170,대한광통신,대한광통신,0,0,2024-12-31
003830,대한화섬,대한화섬,0,0,2024-12-31
014940,오리엔탈정공,오리엔탈정공,0,0,2024-12-31
214330,금호에이치티,금호에이치티,0,0,2024-12-31
004840,DRB동일,DRB동일,0,0,2024-12-31
299030,하나기술,하나기술,0,0,2024-12-31
058730,다스코,다스코,0,0,2024-12-31
004080,신흥,신흥,0,0,2024-12-31
055490,테이팩스,테이팩스,0,0,2024-12-31
417310,코람코더원리츠,코람코더원리츠,0,0,2024-12-31
306040,에스제이그룹,에스제이그룹,0,0,2024-12-31
014710,사조씨푸드,사조씨푸드,0,0,2024-12-31
011560,세보엠이씨,세보엠이씨,0,0,2024-12-31
061970,LB세미콘,LB세미콘,0,0,2024-12-31
092440,기신정기,기신정기,0,0,2024-12-31
227840,현대코퍼레이션홀딩스,현대코퍼레이션홀딩스,0,0,2024-12-31
017180,명문제약,명문제약,0,0,2024-12-31
150900,파수,파수,0,0,2024-12-31
163560,동일고무벨트,동일고무벨트,0,0,2024-12-31
011390,부산산업,부산산업,0,0,2024-12-31
013120,동원개발,동원개발,0,0,2024-12-31
073490,이노와이어리스,이노와이어리스,0,0,2024-12-31
051160,지어소프트,지어소프트,0,0,2024-12-31
001260,남광토건,남광토건,0,0,2024-12-31
122450,KX,KX,0,0,2024-12-31
067920,이글루,이글루,0,0,2024-12-31
006370,대구백화점,대구백화점,0,0,2024-12-31
013520,화승코퍼레이션,화승코퍼레이션,0,0,2024-12-31
013870,지엠비코리아,지엠비코리아,0,0,2024-12-31
003460,유화증권,유화증권,0,0,2024-12-31
072130,유엔젤,유엔젤,0,0,2024-12-31
024880,케이피에프,케이피에프,0,0,2024-12-31
323990,박셀바이오,박셀바이오,0,0,2024-12-31
086390,유니테스트,유니테스트,0,0,2024-12-31
023000,삼원강재,삼원강재,0,0,2024-12-31
155660,DSR,DSR,0,0,2024-12-31
089890,코세스,코세스,0,0,2024-12-31
065510,휴비츠,휴비츠,0,0,2024-12-31
000180,성창기업지주,성창기업지주,0,0,2024-12-31
004890,동일산업,동일산업,0,0,2024-12-31
068050,팬엔터테인먼트,팬엔터테인먼트,0,0,2024-12-31
001020,페이퍼코리아,페이퍼코리아,0,0,2024-12-31
037070,파세코,파세코,0,0,2024-12-31
226330,신테카바이오,신테카바이오,0,0,2024-12-31
093240,형지엘리트,형지엘리트,0,0,2024-12-31
473980,노머스,노머스,0,0,2024-12-31
002360,SH에너지화학,SH에너지화학,0,0,2024-12-31
290550,디케이티,디케이티,0,0,2024-12-31
355150,코스텍시스,코스텍시스,0,0,2024-12-31
068930,디지털대성,디지털대성,0,0,2024-12-31
023810,인팩,인팩,0,0,2024-12-31
217190,제너셈,제너셈,0,0,2024-12-31
004720,팜젠사이언스,팜젠사이언스,0,0,2024-12-31
036190,금화피에스시,금화피에스시,0,0,2024-12-31
025750,한솔홈데코,한솔홈데코,0,0,2024-12-31
001560,제일연마,제일연마,0,0,2024-12-31
002760,보락,보락,0,0,2024-12-31
033640,네패스,네패스,0,0,2024-12-31
014440,영보화학,영보화학,0,0,2024-12-31
129260,인터지스,인터지스,0,0,2024-12-31
001550,조비,조비,0,0,2024-12-31
006090,사조오양,사조오양,0,0,2024-12-31
008420,문배철강,문배철강,0,0,2024-12-31
027970,한국제지,한국제지,0,0,2024-12-31
021820,세원정공,세원정공,0,0,2024-12-31
003010,혜인,혜인,0,0,2024-12-31
002630,오리엔트바이오,오리엔트바이오,0,0,2024-12-31
075180,새론오토모티브,새론오토모티브,0,0,2024-12-31
012200,계양전기,계양전기,0,0,2024-12-31
007590,동방아그로,동방아그로,0,0,2024-12-31
011690,와이투솔루션,와이투솔루션,0,0,2024-12-31
004770,써니전자,써니전자,0,0,2024-12-31
006980,우성,우성,0,0,2024-12-31
004540,깨끗한나라,깨끗한나라,0,0,2024-12-31
256840,한국비엔씨,한국비엔씨,0,0,2024-12-31
017040,광명전기,광명전기,0,0,2024-12-31
000890,보해양조,보해양조,0,0,2024-12-31
003060,에이프로젠바이오로직스,에이프로젠바이오로직스,0,0,2024-12-31
006880,신송홀딩스,신송홀딩스,0,0,2024-12-31
051630,진양화학,진양화학,0,0,2024-12-31
119850,지엔씨에너지,지엔씨에너지,0,0,2024-12-31
347770,핌스,핌스,0,0,2024-12-31
014790,HL D&I,HL D&I,0,0,2024-12-31
372910,한컴라이프케어,한컴라이프케어,0,0,2024-12-31
225190,LK삼양,LK삼양,0,0,2024-12-31
000220,유유제약,유유제약,0,0,2024-12-31
125210,아모그린텍,아모그린텍,0,0,2024-12-31
069730,DSR제강,DSR제강,0,0,2024-12-31
124560,태웅로직스,태웅로직스,0,0,2024-12-31
000590,CS홀딩스,CS홀딩스,0,0,2024-12-31
053450,세코닉스,세코닉스,0,0,2024-12-31
001080,만호제강,만호제강,0,0,2024-12-31
211050,인카금융서비스,인카금융서비스,0,0,2024-12-31
069460,대호에이엘,대호에이엘,0,0,2024-12-31
011090,에넥스,에넥스,0,0,2024-12-31
023350,한국종합기술,한국종합기술,0,0,2024-12-31
009460,한창제지,한창제지,0,0,2024-12-31
016880,웅진,웅진,0,0,2024-12-31
078000,텔코웨어,텔코웨어,0,0,2024-12-31
026940,부국철강,부국철강,0,0,2024-12-31
000910,유니온,유니온,0,0,2024-12-31
950160,코오롱티슈진,코오롱티슈진,0,0,2024-12-31
208140,정다운,정다운,0,0,2024-12-31
244920,에이플러스에셋,에이플러스에셋,0,0,2024-12-31
308170,씨티알모빌리티,씨티알모빌리티,0,0,2024-12-31
009180,한솔로지스틱스,한솔로지스틱스,0,0,2024-12-31
006660,삼성공조,삼성공조,0,0,2024-12-31
011420,갤럭시아에스엠,갤럭시아에스엠,0,0,2024-12-31
012280,영화금속,영화금속,0,0,2024-12-31
010580,에스엠벡셀,에스엠벡셀,0,0,2024-12-31
004910,조광페인트,조광페인트,0,0,2024-12-31
465770,STX그린로지스,STX그린로지스,0,0,2024-12-31
014990,인디에프,인디에프,0,0,2024-12-31
023450,동남합성,동남합성,0,0,2024-12-31
004870,티웨이홀딩스,티웨이홀딩스,0,0,2024-12-31
133820,화인베스틸,화인베스틸,0,0,2024-12-31
001620,케이비아이동국실업,케이비아이동국실업,0,0,2024-12-31
